ticker,permno,entry_date,current_weight,position_source,date,adj_close,tri,volume,rolling_beta_63d,resid_mom_60d,rel_strength_60d,amihud_20d,illiq_21d,yz_vol_20d,realized_vol_21d,atr_14d,rsi_14d,dist_sma20,sma200,trend_veto,z_resid_mom,z_flow_proxy,z_vol_penalty,composite_score,z_moat,z_inventory_quality_proxy,z_discipline_cond,z_demand,capital_cycle_score,quality_composite,yz_mode,atr_mode,year,month,factor_present_count,factor_positive_count,factor_strength,hold_intact,technical_quality,trim_penalty,sizing_eligible,eligibility_reason,hold_days,age_penalty,feature_date,factor_component,technical_component,hold_component,age_penalty_component,trim_penalty_component,score,softmax_weight,kelly_weight,weight_delta_softmax_minus_kelly,softmax_delta_from_current,kelly_delta_from_current
AMAT,14702,2026-03-05T00:00:00,0.1,lifecycle_replay,2026-05-11,2039.9749755859375,2039.9749755859375,2699969.0,2.4724726317645227,0.14621602923884544,0.2639344480149055,2.039621792597365e-12,2.039621792597365e-12,0.1783626242715468,0.1783626242715468,55.689339773995535,67.0503651444213,0.10695526905733502,1261.043212890625,False,0.0,-0.6,0.0,-0.5055754614362404,1.1710119247436523,0.6744907594765952,0.0,0.00060361746000126,0.18195613013805303,0.18195613013805303,proxy_close_only,proxy_close_only,2026,5,4,3,0.75,1.0,1.0,0.0,True,eligible_buy_or_hold,68,0.7555555555555555,2026-05-11,0.0,0.25,0.0,0.0,0.0,0.25,0.1,0.0,0.1,0.0,-0.1
LRCX,48486,2026-02-05T00:00:00,0.1,lifecycle_replay,2026-05-11,4363.89404296875,4363.89404296875,2368397.0,3.043232247136569,0.056841233897007556,0.19071208160760222,7.233999466013784e-13,7.233999466013784e-13,0.19239299187478562,0.19239299187478562,120.15884835379464,66.92502247096536,0.10902696912027206,2634.3869805908203,False,-0.4,0.0,0.19999999999999996,-0.2340648301458782,3.1946492195129395,1.2024525500166938,0.0,0.015811435878276825,0.23166996805222187,0.23166996805222187,proxy_close_only,proxy_close_only,2026,5,4,3,0.75,1.0,1.0,0.0,True,eligible_buy_or_hold,96,1.0,2026-05-11,0.0,0.25,0.0,0.0,0.0,0.25,0.1,0.0,0.1,0.0,-0.1
TSM,85442,2025-06-03T00:00:00,0.1,lifecycle_replay,2026-05-11,2386.244384765625,2386.244384765625,7711015.0,2.170729547790355,-0.06748104616487359,0.008852741211261561,5.639986179551623e-13,5.639986179551623e-13,0.15546039017129376,0.15546039017129376,48.044834681919646,60.346127927207675,0.03677566303930958,1819.145740966797,False,-0.8,0.3999999999999999,-0.4,-0.2018851860402502,1.926418423652649,-0.8475148137398955,-864989.0844188024,-0.9822985529899597,-0.15588538752417966,-0.15588538752417966,proxy_close_only,proxy_close_only,2026,5,4,1,0.25,0.0,0.2644867392138084,0.0,False,tighten_below_hold_threshold,343,1.0,2026-05-11,0.0,0.0661216848034521,0.0,0.0,0.0,0.0661216848034521,0.0,0.0,0.0,-0.1,-0.1
